Date/heure,moy_Temp[°C],max_Temp[°C],min_Temp[°C],moy_DewPoint[°C],min_DewPoint[°C],moy_SolarRadiation[W/m2],moy_VPD[kPa],min_VPD[kPa],moy_RelativeHumidity[%],max_RelativeHumidity[%],min_RelativeHumidity[%],Somme_Precipitation[mm],moy_WindSpeed[m/s],max_WindSpeed[m/s],max_WindSpeedMax[m/s],moy_WindDirection[deg],dernier_WindDirection[deg],ETP quotidien [mm]
17/02/2022 00:00,10.07,20.66,0.27,-1.8,-9.8,191,0.81,0.14,47.85,78.57,14.01,0.0,0.5,1.7,4.2,263.5,263.5,2.0
16/02/2022 00:00,9.16,20.17,-0.98,-0.6,-12.7,192,0.69,0.0,60.3,98.94,10.35,0.0,0.6,2.0,3.6,263.5,263.5,2.0
15/02/2022 00:00,9.96,17.58,2.86,4.6,0.5,186,0.4,0.0,74.5,99.41,35.95,0.0,0.6,2.7,5.5,263.5,263.5,1.8
14/02/2022 00:00,10.29,17.64,2.65,5.9,1.4,171,0.35,0.0,77.45,99.34,45.35,0.0,1.1,2.6,7.4,263.5,263.5,1.9
13/02/2022 00:00,10.26,19.34,1.37,-1.0,-8.3,178,0.77,0.05,51.76,91.41,15.05,0.0,0.5,2.0,4.2,263.5,263.5,1.9
12/02/2022 00:00,9.6,17.67,2.15,1.2,-3.9,171,0.59,0.0,62.11,99.2,23.08,0.0,0.8,2.6,5.9,263.5,263.5,1.9
11/02/2022 00:00,9.34,16.18,3.68,5.6,1.6,68,0.28,0.0,79.39,99.28,43.35,0.0,0.4,1.9,3.5,263.5,263.5,1.0
10/02/2022 00:00,12.77,22.64,4.53,1.8,-2.7,177,0.88,0.14,52.87,82.71,18.95,0.0,0.6,2.1,4.6,263.5,263.5,2.1
09/02/2022 00:00,13.3,23.21,5.62,4.2,-4.2,170,0.8,0.04,59.89,94.87,16.43,0.0,0.6,2.0,3.8,263.5,263.5,2.0
08/02/2022 00:00,14.14,23.41,6.18,4.6,2.7,162,0.86,0.13,56.41,85.36,27.16,0.0,0.7,2.4,5.2,263.5,263.5,2.1
07/02/2022 00:00,13.07,23.83,4.25,6.6,4.1,155,0.61,0.0,70.56,99.34,31.49,0.4,0.8,1.8,4.0,263.5,263.5,2.0
06/02/2022 00:00,10.84,19.7,2.71,6.3,2.6,146,0.41,0.0,77.85,99.57,41.06,0.0,0.5,1.6,5.2,263.5,263.5,1.5
05/02/2022 00:00,11.56,19.55,3.72,7.0,1.7,148,0.4,0.0,77.38,99.67,46.03,0.0,0.7,1.8,3.5,263.5,263.5,1.6
04/02/2022 00:00,11.81,19.44,6.35,1.7,-0.7,113,0.74,0.27,52.28,71.22,26.78,0.0,0.5,1.8,3.8,263.5,263.5,1.5
03/02/2022 00:00,13.96,23.49,4.92,-1.8,-5.6,121,1.15,0.29,36.72,65.74,14.73,0.0,0.6,2.2,5.1,263.5,263.5,1.8
02/02/2022 00:00,11.25,23.55,1.83,-2.5,-4.7,156,0.98,0.25,42.37,63.3,16.3,0.0,0.4,1.7,4.0,263.5,263.5,1.6
01/02/2022 00:00,11.63,20.08,3.32,-0.8,-5.8,152,0.86,0.19,46.51,75.39,17.47,0.0,0.6,1.7,3.3,263.5,263.5,1.7
31/01/2022 00:00,14.25,22.96,7.86,0.3,-5.1,122,1.06,0.33,42.22,68.92,16.1,0.0,0.5,1.5,3.2,263.5,263.5,1.7
30/01/2022 00:00,14.6,24.39,6.82,-0.3,-3.7,140,1.15,0.34,39.01,65.58,16.83,0.0,0.6,1.9,3.7,263.5,263.5,1.8
29/01/2022 00:00,11.25,19.61,3.08,1.8,-0.4,126,0.69,0.15,54.71,79.89,31.73,0.0,0.9,2.5,5.2,263.5,263.5,1.8
28/01/2022 00:00,11.4,17.78,6.82,1.9,-0.3,76,0.67,0.28,53.64,71.59,34.68,0.0,0.8,2.2,4.8,263.5,263.5,1.5
27/01/2022 00:00,10.61,18.81,2.1,0.4,-1.0,147,0.71,0.09,53.02,87.57,28.32,0.0,0.5,1.6,3.6,263.5,263.5,1.4
26/01/2022 00:00,11.77,20.96,4.2,2.0,-2.4,139,0.73,0.03,57.25,96.42,21.64,0.0,0.8,2.6,5.9,263.5,263.5,1.7
25/01/2022 00:00,9.03,15.55,3.27,5.5,3.1,99,0.26,0.0,80.65,99.31,53.92,0.0,1.2,3.2,6.2,263.5,263.5,1.3
24/01/2022 00:00,11.28,18.25,5.69,7.5,3.6,104,0.31,0.0,80.29,99.39,41.7,0.0,0.6,2.3,4.8,263.5,263.5,1.3
23/01/2022 00:00,14.13,20.24,8.79,2.4,-0.2,76,0.91,0.33,47.01,70.91,27.53,0.0,0.4,1.9,4.4,263.5,263.5,1.3
22/01/2022 00:00,9.25,20.43,-0.52,-0.4,-4.1,131,0.68,0.1,54.07,84.55,28.38,0.0,0.6,1.8,3.8,263.5,263.5,1.5
21/01/2022 00:00,8.96,19.21,0.37,-0.8,-5.2,145,0.65,0.08,54.54,86.87,19.47,0.0,0.6,2.2,4.8,263.5,263.5,1.4
20/01/2022 00:00,7.54,18.44,-0.95,-0.7,-5.7,143,0.56,0.0,64.38,99.22,22.17,0.0,0.4,1.6,3.2,263.5,263.5,1.2
19/01/2022 00:00,7.45,17.37,-0.66,1.1,-1.4,138,0.44,0.0,69.91,98.54,30.29,0.0,0.3,1.7,3.8,263.5,263.5,1.1
18/01/2022 00:00,8.35,16.43,0.84,1.3,-0.8,74,0.47,0.02,64.17,95.48,34.01,0.0,0.3,1.3,2.4,263.5,263.5,0.9
17/01/2022 00:00,8.74,19.02,-0.79,0.6,-2.2,137,0.59,0.0,63.86,99.2,24.42,0.0,0.5,1.9,3.7,263.5,263.5,1.2
16/01/2022 00:00,8.83,18.8,1.71,2.1,-2.3,137,0.5,0.0,69.8,99.22,24.89,0.0,0.4,1.5,3.4,263.5,263.5,1.2
15/01/2022 00:00,10.42,18.76,3.91,2.1,-2.1,133,0.6,0.01,61.34,98.69,25.66,0.0,0.8,1.6,4.6,263.5,263.5,1.5
14/01/2022 00:00,8.77,18.5,0.93,2.3,0.0,133,0.48,0.0,69.66,99.24,29.99,0.0,0.4,1.8,4.1,263.5,263.5,1.2
13/01/2022 00:00,8.8,16.7,3.52,2.6,-0.3,133,0.42,0.02,69.17,96.49,38.11,0.0,1.0,2.5,5.4,263.5,263.5,1.4
12/01/2022 00:00,9.47,17.48,3.02,5.7,2.9,132,0.3,0.0,80.9,99.39,45.17,0.0,0.8,2.6,5.5,263.5,263.5,1.3
11/01/2022 00:00,9.3,17.25,5.11,7.6,5.0,99,0.14,0.0,91.42,99.7,52.67,0.0,0.5,1.4,2.6,263.5,263.5,1.0
10/01/2022 00:00,7.74,15.86,0.24,-0.8,-7.3,132,0.48,0.0,59.04,99.46,22.97,0.0,0.5,1.9,3.4,263.5,263.5,1.1
09/01/2022 00:00,8.56,19.15,0.78,-0.4,-9.1,139,0.6,0.0,61.67,99.3,14.41,0.0,0.6,1.6,3.5,263.5,263.5,1.3
08/01/2022 00:00,7.53,16.97,1.31,3.0,-0.9,135,0.32,0.0,78.77,99.48,30.11,0.0,0.7,2.4,4.9,263.5,263.5,1.2
07/01/2022 00:00,6.82,14.39,1.14,5.2,1.0,127,0.13,0.0,91.1,99.69,60.29,0.0,0.2,1.2,2.5,263.5,263.5,0.9
06/01/2022 00:00,7.5,11.51,2.92,6.9,2.8,43,0.03,0.0,96.61,99.66,77.44,2.4,0.7,2.4,4.8,263.5,263.5,0.7
05/01/2022 00:00,8.96,13.37,3.82,7.4,3.7,106,0.11,0.0,91.7,99.69,63.31,0.6,0.7,1.9,5.1,263.5,263.5,0.9
04/01/2022 00:00,12.41,20.51,7.37,4.7,0.3,125,0.59,0.0,64.39,99.47,26.25,0.6,1.0,3.4,5.9,263.5,263.5,1.6
03/01/2022 00:00,11.23,21.8,3.7,4.9,0.4,130,0.57,0.0,72.34,99.42,25.42,0.0,0.3,1.6,3.4,263.5,263.5,1.1
02/01/2022 00:00,12.69,22.75,5.29,5.5,2.7,130,0.64,0.0,66.82,99.39,28.43,0.0,0.4,1.2,2.9,263.5,263.5,1.2
01/01/2022 00:00,14.26,24.02,6.56,4.8,1.3,129,0.85,0.11,56.66,90.36,27.91,0.0,0.5,1.5,3.6,263.5,263.5,1.4
31/12/2021 00:00,13.49,24.16,4.59,5.5,3.0,130,0.76,0.01,63.94,98.45,27.37,0.0,0.2,1.2,3.0,263.5,263.5,1.1
30/12/2021 00:00,14.73,25.47,7.25,5.8,0.6,128,0.84,0.0,61.65,99.4,21.44,0.0,0.4,1.3,3.0,263.5,263.5,1.3
29/12/2021 00:00,11.33,23.17,2.86,7.3,1.5,127,0.41,0.0,82.81,99.65,25.12,0.2,0.3,1.4,3.1,263.5,263.5,1.1
28/12/2021 00:00,11.33,19.83,5.07,9.9,5.0,126,0.15,0.0,92.5,99.68,59.0,0.2,0.3,1.5,3.2,263.5,263.5,1.0
27/12/2021 00:00,12.53,19.49,7.87,10.9,7.7,111,0.17,0.0,91.31,99.64,65.75,0.2,0.5,1.6,3.4,263.5,263.5,1.1
26/12/2021 00:00,12.96,18.16,9.45,11.8,9.3,100,0.1,0.0,93.77,99.5,69.21,0.0,0.7,2.1,5.1,263.5,263.5,1.0
25/12/2021 00:00,12.46,15.76,10.65,11.2,9.5,31,0.1,0.0,92.61,99.63,80.88,8.2,1.0,3.0,6.0,263.5,263.5,0.7
24/12/2021 00:00,12.74,20.07,8.56,10.1,7.2,99,0.26,0.0,86.5,99.7,44.81,0.0,0.7,3.1,6.4,263.5,263.5,1.2
23/12/2021 00:00,13.65,19.07,10.71,12.9,10.6,93,0.06,0.0,96.41,99.71,78.32,1.4,0.2,1.7,3.3,263.5,263.5,0.9
22/12/2021 00:00,12.6,15.63,10.9,11.9,10.4,21,0.05,0.0,96.41,99.67,80.29,10.8,0.9,3.0,6.2,263.5,263.5,0.6
21/12/2021 00:00,14.64,24.18,7.09,5.4,3.0,104,0.85,0.1,58.38,89.74,25.23,0.0,0.6,2.2,4.7,263.5,263.5,1.4
20/12/2021 00:00,13.29,24.08,5.24,4.6,2.8,113,0.77,0.03,60.65,95.83,27.91,0.0,0.4,2.0,4.0,263.5,263.5,1.2
19/12/2021 00:00,12.85,24.2,4.29,2.9,-0.4,107,0.83,0.19,54.49,77.16,25.12,0.0,0.4,1.3,2.5,263.5,263.5,1.2
18/12/2021 00:00,9.14,18.92,0.45,1.8,0.0,123,0.53,0.0,65.03,98.52,31.0,0.0,0.8,2.2,9.2,263.5,263.5,1.3
17/12/2021 00:00,9.49,18.71,2.44,1.2,-1.3,120,0.59,0.07,60.44,90.19,29.92,0.0,0.5,1.8,15.0,263.5,263.5,1.1
16/12/2021 00:00,9.8,17.39,5.03,3.6,0.1,79,0.43,0.11,67.21,87.94,47.87,0.0,0.6,2.1,4.9,263.5,263.5,1.0
15/12/2021 00:00,9.41,17.88,3.71,5.0,2.8,118,0.34,0.0,77.77,99.3,42.05,0.0,0.5,2.6,5.0,263.5,263.5,1.1
14/12/2021 00:00,11.85,20.19,5.4,6.3,2.6,111,0.48,0.0,73.72,99.37,33.29,0.0,0.3,1.4,3.1,263.5,263.5,1.0
13/12/2021 00:00,11.7,21.2,5.19,6.3,4.4,123,0.49,0.0,75.48,99.29,33.83,0.0,0.4,1.5,3.6,263.5,263.5,1.1
12/12/2021 00:00,12.28,22.15,5.22,6.1,3.2,126,0.56,0.0,71.7,99.23,32.14,0.0,0.4,1.8,3.5,263.5,263.5,1.1
11/12/2021 00:00,9.57,16.48,3.86,7.4,3.7,121,0.19,0.0,88.64,99.54,59.61,0.2,0.3,1.6,3.8,263.5,263.5,0.9
10/12/2021 00:00,7.44,14.66,2.36,6.2,2.2,75,0.09,0.0,93.17,99.64,64.76,0.0,0.3,1.5,3.9,263.5,263.5,0.8
09/12/2021 00:00,8.91,14.46,4.51,7.6,4.4,89,0.1,0.0,92.67,99.59,58.72,0.2,0.3,1.8,4.3,263.5,263.5,0.8
08/12/2021 00:00,9.45,17.05,2.52,7.4,2.4,110,0.17,0.0,89.65,99.61,56.03,1.0,0.8,2.2,5.2,263.5,263.5,1.1
07/12/2021 00:00,8.72,18.14,1.66,4.1,1.5,131,0.36,0.0,78.25,99.35,34.55,0.0,0.4,1.7,4.0,263.5,263.5,1.0
06/12/2021 00:00,10.07,15.91,5.52,7.0,4.7,130,0.23,0.0,84.44,99.45,49.34,0.0,0.2,1.2,3.8,263.5,263.5,0.9
05/12/2021 00:00,8.68,16.5,2.25,7.0,2.1,112,0.14,0.0,91.12,99.64,56.8,0.0,0.4,1.9,3.4,263.5,263.5,1.0
04/12/2021 00:00,7.04,15.77,0.14,3.2,0.0,131,0.28,0.0,81.6,99.47,35.82,0.0,0.3,1.6,3.0,263.5,263.5,1.0
03/12/2021 00:00,7.22,14.01,2.55,4.0,0.1,133,0.22,0.0,84.13,99.57,41.91,0.2,0.4,1.5,4.0,263.5,263.5,1.0
02/12/2021 00:00,7.85,9.66,4.9,7.3,4.8,18,0.02,0.0,97.23,99.62,82.83,20.6,0.7,2.6,6.7,263.5,263.5,0.6
01/12/2021 00:00,7.64,13.55,1.28,6.5,1.2,87,0.08,0.0,93.28,99.66,79.19,0.0,0.4,1.8,3.7,263.5,263.5,0.8
30/11/2021 00:00,9.52,16.88,3.53,6.4,3.4,134,0.26,0.0,84.34,99.46,49.52,0.0,0.2,1.4,2.4,263.5,263.5,1.0
29/11/2021 00:00,9.21,15.43,3.86,6.0,3.6,89,0.23,0.0,82.71,99.31,55.57,0.0,0.6,2.0,3.6,263.5,263.5,1.0
28/11/2021 00:00,8.27,12.7,3.89,5.2,-1.1,123,0.19,0.0,84.31,99.58,40.09,2.0,0.8,2.1,5.4,263.5,263.5,1.1
27/11/2021 00:00,8.34,12.75,4.71,6.7,3.2,76,0.11,0.0,91.13,99.59,56.99,1.2,0.6,2.0,4.8,263.5,263.5,0.9
26/11/2021 00:00,8.87,12.18,5.91,8.1,5.8,39,0.04,0.0,95.72,99.54,82.35,5.6,0.7,2.2,5.1,263.5,263.5,0.7
25/11/2021 00:00,9.87,15.27,7.53,8.5,5.7,80,0.11,0.0,92.67,99.58,55.93,3.2,1.0,2.8,5.6,263.5,263.5,1.1
24/11/2021 00:00,9.4,12.32,6.75,9.0,6.6,54,0.02,0.0,98.18,99.62,85.81,6.0,0.6,2.1,4.9,263.5,263.5,0.7
23/11/2021 00:00,9.96,11.65,6.8,9.4,6.7,16,0.03,0.0,96.74,99.61,83.39,7.8,0.2,1.3,3.4,263.5,263.5,0.6
22/11/2021 00:00,12.32,18.55,7.82,8.9,5.7,109,0.3,0.0,83.15,99.52,44.56,0.0,0.4,2.0,4.0,263.5,263.5,1.1
21/11/2021 00:00,12.11,18.41,6.85,9.6,6.7,90,0.22,0.0,87.42,99.63,53.07,0.8,0.3,1.4,3.0,263.5,263.5,1.0
20/11/2021 00:00,13.3,19.61,9.29,10.1,6.9,111,0.31,0.0,84.23,99.64,43.9,1.8,0.4,1.5,3.8,263.5,263.5,1.2
19/11/2021 00:00,15.19,22.31,8.82,2.3,-2.2,76,1.04,0.24,43.18,82.65,26.22,0.8,0.4,2.0,4.8,263.5,263.5,1.2
18/11/2021 00:00,13.07,22.23,3.98,1.9,-2.1,139,0.88,0.18,50.07,78.68,25.68,0.0,0.6,2.4,4.7,263.5,263.5,1.6
17/11/2021 00:00,10.52,19.53,2.07,2.0,-0.3,142,0.64,0.03,61.51,96.29,30.0,0.0,0.3,1.4,3.6,263.5,263.5,1.2
16/11/2021 00:00,11.14,20.1,3.49,4.1,-1.7,147,0.57,0.0,67.58,99.24,25.26,0.0,0.3,1.7,4.2,263.5,263.5,1.2
15/11/2021 00:00,12.45,20.53,4.73,4.8,2.3,147,0.64,0.09,63.16,91.02,32.92,0.0,0.5,1.9,4.5,263.5,263.5,1.4
14/11/2021 00:00,13.46,23.7,5.5,1.4,-0.9,146,0.97,0.26,47.61,71.67,22.49,0.0,0.3,1.6,3.7,263.5,263.5,1.4
13/11/2021 00:00,12.04,22.0,4.74,3.4,0.8,150,0.71,0.0,61.77,99.2,26.04,0.0,0.4,1.9,3.3,263.5,263.5,1.5
12/11/2021 00:00,10.91,20.05,2.85,5.4,2.6,151,0.48,0.0,73.39,99.23,35.62,0.0,0.3,1.6,8.1,263.5,263.5,1.3
11/11/2021 00:00,12.12,21.58,3.12,2.6,0.0,154,0.76,0.1,57.02,87.44,24.32,0.0,0.4,1.3,4.4,263.5,263.5,1.4
10/11/2021 00:00,11.72,20.92,4.3,1.5,-1.6,157,0.78,0.11,54.48,86.45,22.82,0.0,0.3,1.7,4.1,263.5,263.5,1.4
09/11/2021 00:00,9.29,18.65,0.81,0.6,-2.7,158,0.61,0.06,59.35,90.61,25.48,0.0,0.3,1.4,3.7,263.5,263.5,1.3
08/11/2021 00:00,8.47,17.83,-0.56,-0.7,-6.3,162,0.6,0.03,58.19,95.22,19.48,0.0,0.4,1.7,4.5,263.5,263.5,1.4
07/11/2021 00:00,8.47,18.61,-0.23,-0.1,-7.0,165,0.57,0.01,61.87,98.12,17.44,0.0,0.3,1.3,3.1,263.5,263.5,1.3
06/11/2021 00:00,8.46,16.55,2.34,2.0,-2.9,166,0.43,0.0,69.15,99.15,28.47,0.0,0.3,1.5,4.4,263.5,263.5,1.4
05/11/2021 00:00,9.63,16.57,3.23,4.5,-1.2,161,0.38,0.0,75.31,99.47,34.45,0.0,0.3,1.3,3.6,263.5,263.5,1.4
04/11/2021 00:00,11.7,15.96,8.51,9.8,7.8,82,0.15,0.0,89.79,99.48,65.22,0.8,0.4,1.6,3.8,263.5,263.5,1.1
03/11/2021 00:00,14.88,18.23,11.91,13.9,11.8,29,0.09,0.0,94.94,99.46,81.54,7.2,0.6,2.4,6.0,263.5,263.5,0.8
02/11/2021 00:00,19.18,24.4,15.73,15.7,12.2,147,0.45,0.01,82.78,99.31,52.98,0.0,0.6,2.2,4.8,263.5,263.5,2.0
01/11/2021 00:00,17.07,26.18,7.68,9.3,2.8,158,0.82,0.02,62.91,98.61,35.88,0.0,0.6,2.0,4.1,263.5,263.5,2.0
31/10/2021 00:00,17.06,26.7,9.06,4.0,0.1,162,1.25,0.27,46.1,76.7,18.08,0.0,0.4,1.9,4.5,263.5,263.5,2.0
30/10/2021 00:00,17.32,26.74,9.28,6.5,4.0,159,1.13,0.14,53.86,88.05,23.72,0.0,0.6,2.2,4.9,263.5,263.5,2.1
29/10/2021 00:00,16.63,24.65,10.17,8.8,5.5,149,0.81,0.1,62.5,92.28,37.51,0.0,0.4,1.7,3.7,263.5,263.5,1.8
28/10/2021 00:00,16.94,25.7,7.59,5.6,1.8,166,1.13,0.27,51.55,80.1,24.88,0.0,0.5,2.0,4.9,263.5,263.5,2.1
27/10/2021 00:00,17.26,26.17,9.24,6.9,4.6,160,1.07,0.23,54.02,80.26,27.2,0.0,0.4,1.7,4.8,263.5,263.5,2.0
26/10/2021 00:00,16.61,23.55,8.55,7.8,5.7,123,0.87,0.14,57.9,86.92,37.88,0.0,0.3,1.2,2.9,263.5,263.5,1.6
25/10/2021 00:00,16.38,25.43,9.4,4.3,1.7,101,1.1,0.42,47.16,63.6,21.71,0.0,0.3,1.3,2.9,263.5,263.5,1.5
24/10/2021 00:00,17.19,27.48,6.25,4.8,1.3,179,1.23,0.25,48.53,78.43,22.4,0.0,0.5,1.5,3.8,263.5,263.5,2.2
23/10/2021 00:00,16.34,24.59,9.03,8.3,2.0,180,0.8,0.0,65.53,99.31,25.94,0.0,0.4,2.0,3.7,263.5,263.5,2.1
22/10/2021 00:00,16.54,22.74,12.18,12.4,9.1,156,0.45,0.0,80.01,99.4,44.39,0.0,0.7,1.9,4.8,263.5,263.5,2.1
21/10/2021 00:00,18.71,26.28,12.1,12.7,8.8,177,0.74,0.01,71.61,99.37,34.02,0.0,0.6,2.2,4.9,263.5,263.5,2.4
20/10/2021 00:00,21.47,31.11,12.34,6.8,2.3,182,1.7,0.66,41.48,67.4,21.56,0.0,0.5,2.5,4.4,263.5,263.5,2.5
19/10/2021 00:00,22.38,32.84,13.64,4.3,1.9,187,2.03,0.74,33.29,52.15,15.4,0.0,0.8,2.4,6.1,263.5,263.5,3.1
18/10/2021 00:00,20.71,32.41,10.11,2.1,-3.0,187,1.97,0.55,33.5,55.68,10.2,0.0,0.4,1.9,3.9,263.5,263.5,2.4
17/10/2021 00:00,18.68,28.66,9.16,4.2,1.6,169,1.49,0.44,42.12,70.17,19.94,0.0,0.3,1.5,3.7,263.5,263.5,2.1
16/10/2021 00:00,18.92,28.94,9.83,6.6,0.9,196,1.34,0.24,50.81,80.86,17.22,0.0,0.5,1.7,4.8,263.5,263.5,2.5
15/10/2021 00:00,20.54,30.2,11.11,6.2,3.0,186,1.63,0.51,41.95,68.32,24.58,0.0,0.5,2.1,4.8,263.5,263.5,2.6
14/10/2021 00:00,20.34,29.94,13.73,9.3,1.8,192,1.3,0.03,56.78,97.57,17.4,0.0,1.0,2.5,6.5,263.5,263.5,3.3
13/10/2021 00:00,17.73,25.29,11.9,14.8,11.7,142,0.38,0.0,85.51,99.43,56.91,0.0,0.3,1.6,3.1,263.5,263.5,2.0
12/10/2021 00:00,22.81,29.52,16.09,11.3,-1.4,189,1.45,0.12,54.1,93.18,13.32,0.0,1.1,3.1,9.8,263.5,263.5,3.3
11/10/2021 00:00,22.79,32.91,16.07,6.4,-0.8,100,1.93,0.85,37.16,53.45,13.78,0.0,0.6,4.0,8.7,263.5,263.5,2.4
10/10/2021 00:00,21.46,31.82,11.08,6.7,4.5,197,1.76,0.41,42.98,74.9,19.23,0.0,0.5,1.6,3.8,263.5,263.5,2.9
09/10/2021 00:00,20.62,31.24,10.54,8.6,3.8,204,1.5,0.19,52.61,86.41,19.49,0.0,0.5,1.7,8.0,263.5,263.5,2.9
08/10/2021 00:00,20.1,29.9,10.82,6.8,1.7,204,1.5,0.42,45.37,78.52,22.33,0.0,0.5,1.8,4.2,263.5,263.5,2.8
07/10/2021 00:00,22.82,33.8,12.17,2.6,-0.4,209,2.25,0.78,29.5,55.86,11.66,0.0,0.5,2.4,11.3,263.5,263.5,3.0
06/10/2021 00:00,22.46,33.55,11.96,3.1,-0.1,204,2.19,0.58,31.72,58.48,12.73,0.0,0.3,1.4,14.3,263.5,263.5,2.7
05/10/2021 00:00,17.41,29.71,5.86,5.2,3.0,217,1.33,0.14,50.75,84.9,20.74,0.0,0.4,1.7,4.6,263.5,263.5,2.8
04/10/2021 00:00,17.41,24.86,11.45,10.8,-0.1,142,0.69,0.01,70.77,99.23,28.24,0.0,0.4,1.5,3.3,263.5,263.5,2.1
03/10/2021 00:00,18.38,26.3,12.87,12.3,6.7,201,0.71,0.01,72.07,99.34,33.07,0.0,0.7,2.2,5.1,263.5,263.5,2.9
02/10/2021 00:00,20.11,30.59,10.06,7.9,1.3,197,1.44,0.19,51.7,84.54,17.07,0.0,0.4,1.6,4.1,263.5,263.5,2.7
01/10/2021 00:00,23.16,32.65,13.8,9.5,5.2,213,1.8,0.59,45.36,63.69,18.48,0.0,0.5,2.1,4.7,263.5,263.5,3.2
30/09/2021 00:00,24.3,35.31,14.8,10.7,7.0,211,1.98,0.48,46.97,72.17,18.17,0.0,0.4,1.9,5.7,263.5,263.5,3.3
29/09/2021 00:00,20.44,30.16,11.33,12.3,8.9,213,1.13,0.15,62.85,89.36,37.83,0.0,0.4,1.3,3.4,263.5,263.5,3.0
28/09/2021 00:00,19.1,27.76,10.33,12.1,9.5,223,0.88,0.05,67.55,96.09,37.59,0.0,0.5,1.7,6.6,263.5,263.5,3.1
27/09/2021 00:00,21.21,31.38,11.76,10.0,4.2,228,1.46,0.2,53.14,85.35,25.35,0.0,0.4,1.5,3.9,263.5,263.5,3.2
26/09/2021 00:00,20.9,31.53,11.75,11.6,6.1,227,1.28,0.01,63.21,99.24,21.92,0.0,0.4,1.4,3.3,263.5,263.5,3.3
25/09/2021 00:00,21.4,28.21,17.38,13.2,10.4,223,1.08,0.23,62.37,88.66,36.01,0.0,0.5,2.1,4.3,263.5,263.5,3.3
24/09/2021 00:00,19.9,28.62,12.28,14.9,12.1,225,0.72,0.01,76.78,99.26,40.55,0.0,0.6,3.4,5.8,263.5,263.5,3.3
23/09/2021 00:00,19.79,26.96,15.31,15.7,12.0,140,0.54,0.01,80.25,99.3,40.26,0.0,0.5,1.9,4.4,263.5,263.5,2.4
22/09/2021 00:00,21.48,28.92,14.9,16.5,14.2,211,0.74,0.01,76.66,99.22,42.4,0.0,0.6,2.0,5.4,263.5,263.5,3.2
21/09/2021 00:00,21.55,30.65,12.64,12.9,9.1,233,1.2,0.19,61.5,91.5,32.57,0.0,0.5,1.8,3.9,263.5,263.5,3.5
20/09/2021 00:00,21.58,29.57,13.64,12.9,11.3,234,1.18,0.17,60.93,88.99,38.83,0.0,0.6,1.9,7.8,263.5,263.5,3.5
19/09/2021 00:00,21.18,29.25,13.16,14.5,12.0,220,0.96,0.0,70.26,99.37,41.93,0.0,0.6,2.0,4.8,263.5,263.5,3.4
18/09/2021 00:00,21.43,29.25,14.17,15.4,12.4,240,0.89,0.01,73.37,99.31,38.88,0.0,0.6,1.8,3.8,263.5,263.5,3.6
17/09/2021 00:00,20.7,28.61,12.76,15.1,12.6,240,0.81,0.01,74.47,99.25,41.55,0.0,0.6,1.9,4.8,263.5,263.5,3.6
16/09/2021 00:00,20.43,28.33,13.47,15.3,13.3,233,0.73,0.01,76.23,99.31,43.46,0.0,0.7,2.3,6.0,263.5,263.5,3.6
15/09/2021 00:00,20.67,27.75,15.63,15.9,12.3,181,0.66,0.01,77.35,99.28,39.26,0.0,0.6,2.5,4.9,263.5,263.5,3.0
14/09/2021 00:00,22.03,26.23,18.22,16.1,10.9,114,0.81,0.01,70.58,99.23,39.18,2.6,0.7,2.5,5.1,263.5,263.5,2.3
13/09/2021 00:00,25.77,32.59,20.13,13.1,7.5,77,1.85,0.64,48.67,74.71,22.51,0.0,0.8,2.6,6.3,263.5,263.5,2.6
12/09/2021 00:00,27.28,38.64,16.47,8.4,4.4,204,2.86,0.74,36.59,70.08,12.64,0.4,0.8,2.8,8.4,263.5,263.5,4.2
11/09/2021 00:00,25.0,35.48,14.72,10.2,-1.1,214,2.17,0.19,47.65,88.95,10.04,0.0,0.6,2.2,4.7,263.5,263.5,3.8
10/09/2021 00:00,21.87,32.55,11.48,12.9,6.7,223,1.3,0.01,65.04,99.25,20.4,0.0,0.5,1.8,4.8,263.5,263.5,3.6
09/09/2021 00:00,22.0,29.2,17.59,15.2,11.5,221,0.96,0.04,70.06,98.03,35.15,0.0,0.7,1.9,5.4,263.5,263.5,3.7
08/09/2021 00:00,22.65,31.18,15.21,16.4,13.7,208,0.96,0.01,70.85,99.21,39.56,0.0,0.6,2.3,5.8,263.5,263.5,3.6
07/09/2021 00:00,27.58,34.38,21.97,16.2,14.2,189,1.91,0.83,51.52,68.65,32.02,0.0,0.7,1.8,4.1,263.5,263.5,3.8
06/09/2021 00:00,30.13,43.01,20.57,11.3,6.6,182,3.18,1.23,35.09,57.54,11.76,0.0,0.7,2.3,5.6,263.5,263.5,4.2
05/09/2021 00:00,28.55,40.79,16.38,8.7,3.1,227,3.14,0.55,36.1,70.1,11.16,0.0,0.4,1.4,3.4,263.5,263.5,3.9
04/09/2021 00:00,24.31,34.94,14.57,14.3,11.7,251,1.63,0.06,60.02,95.9,26.37,0.0,0.6,2.2,4.5,263.5,263.5,4.3
03/09/2021 00:00,22.89,30.87,16.4,16.5,13.0,252,0.99,0.01,72.18,99.24,35.69,0.0,0.6,1.9,4.0,263.5,263.5,4.1
02/09/2021 00:00,22.07,30.61,13.59,15.0,11.4,250,1.06,0.01,69.25,99.21,32.19,0.0,0.6,2.1,4.2,263.5,263.5,4.0
